,price,location,area,Bedrooms,Bathrooms
1295,4500000.0,"Sector 102, Gurgaon, Delhi NCR",800.0,3.0,2.0
1296,4200000.0,"Sector 102, Gurgaon, Delhi NCR",632.0,2.0,2.0
1297,12000000.0,"Sector 102, Gurgaon, Delhi NCR",1880.0,3.0,3.0
1298,9500000.0,"Sector 102, Gurgaon, Delhi NCR",1650.0,3.0,4.0
1299,10000000.0,"Sector 102, Gurgaon, Delhi NCR",1650.0,3.0,3.0
1300,13000000.0,"Sector 102, Gurgaon, Delhi NCR",1889.0,3.0,3.0
1301,3300000.0,"Sector 102, Gurgaon, Delhi NCR",600.0,2.0,2.0
1302,9200000.0,"Sector 102, Gurgaon, Delhi NCR",1368.0,2.0,2.0
1303,3500000.0,"Sector 102, Gurgaon, Delhi NCR",600.0,2.0,2.0
1304,4100000.0,"Sector 102, Gurgaon, Delhi NCR",606.0,2.0,2.0
1305,13000000.0,"Sector 102, Gurgaon, Sector 102, Gurgaon, Delhi NCR",2200.0,3.0,3.0
1306,12000000.0,"Sector 102, Gurgaon, Sector 102, Gurgaon, Delhi NCR",1942.0,3.0,4.0
1307,9600000.0,"Sector 102, Gurgaon, Sector 102, Gurgaon, Delhi NCR",1650.0,3.0,3.0
1308,6990000.000000001,"Sector 103, Gurgaon, Delhi NCR",1361.0,2.0,2.0
1309,5500000.0,"Sector 103, Gurgaon, Delhi NCR",1097.0,2.0,2.0
1310,10000000.0,"Sector 103, Gurgaon, Delhi NCR",1940.0,3.0,3.0
1311,7500000.0,"Sector 103, Gurgaon, Delhi NCR",1450.0,2.0,2.0
1312,12000000.0,"Sector 104, Gurgaon, Delhi NCR",1550.0,2.0,2.0
1313,12000000.0,"Sector 104, Gurgaon, Delhi NCR",1826.0,3.0,3.0
1314,7700000.0,"Sector 104, Gurgaon, Delhi NCR",1269.0,2.0,2.0
1315,4000000.0,"Sector 104, Gurgaon, Delhi NCR",568.0,2.0,2.0
1316,8500000.0,"Sector 104, Gurgaon, Delhi NCR",1446.0,2.0,2.0
1317,3600000.0,"Sector 104, Gurgaon, Delhi NCR",569.0,2.0,2.0
1318,7500000.0,"Sector 104, Gurgaon, Delhi NCR",1099.0,2.0,2.0
1319,17000000.0,"Sector 104, Gurgaon, Delhi NCR",2186.0,3.0,3.0
1320,11000000.0,"Sector 104, Gurgaon, Delhi NCR",1647.0,3.0,3.0
1321,10000000.0,"Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",1689.0,3.0,3.0
1322,14500000.0,"Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",2324.0,4.0,5.0
1323,9500000.0,"Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",1550.0,2.0,2.0
1324,5500000.0,"Sector 106, Gurgaon, Delhi NCR",1000.0,2.0,2.0
1325,7800000.0,"Sector 106, Gurgaon, Delhi NCR",1385.0,2.0,2.0
1326,9500000.0,"Sector 106, Gurgaon, Delhi NCR",1800.0,3.0,3.0
1327,11000000.0,"Sector 106, Gurgaon, Delhi NCR",1760.0,3.0,3.0
1328,13899999.999999998,"Sector 107, Dwarka Expressway Gurgaon Haryana, Sector 107, Gurgaon, Delhi NCR",2361.0,3.0,4.0
1329,12500000.0,"Sector 107, Gurgaon, Delhi NCR",2361.0,3.0,4.0
1330,2900000.0,"Sector 107, Gurgaon, Delhi NCR",548.0,2.0,2.0
1331,10000000.0,"Sector 107, Gurgaon, Delhi NCR",1943.0,3.0,3.0
1332,3000000.0,"Sector 107, Gurgaon, Delhi NCR",554.0,2.0,2.0
1333,8500000.0,"Sector 107, Gurgaon, Delhi NCR",1534.0,2.0,2.0
1334,11000000.0,"Sector 107, Gurgaon, Delhi NCR",1943.0,3.0,3.0
1335,5100000.0,"Sector 107, Gurgaon, Sector 107, Gurgaon, Delhi NCR",1050.0,3.0,2.0
1336,7800000.0,"Sector 107, Noida, Delhi NCR",1295.0,2.0,2.0
1337,9860000.0,"Sector 107, Noida, Delhi NCR",1730.0,3.0,3.0
1338,10500000.0,"Sector 107, Noida, Delhi NCR",1730.0,3.0,4.0
1339,6700000.0,"Sector 107, Noida, Delhi NCR",1095.0,2.0,2.0
1340,11500000.0,"Sector 107, Noida, Delhi NCR",1730.0,3.0,4.0
1341,30000000.0,"Sector 107, Noida, Delhi NCR",4644.0,4.0,4.0
1342,9000000.0,"Sector 107, Noida, Delhi NCR",1405.0,3.0,3.0
1343,11500000.0,"Sector 107, Noida, Sector 107, Noida, Delhi NCR",1647.0,3.0,3.0
1344,12900000.0,"Sector 108, Gurgaon, Delhi NCR",2003.0,3.0,3.0
1345,7500000.0,"Sector 108, Gurgaon, Delhi NCR",1365.0,2.0,2.0
1346,11000000.0,"Sector 108, Gurgaon, Delhi NCR",1795.0,2.0,2.0
1347,8100000.0,"Sector 108, Gurgaon, Delhi NCR",1283.0,2.0,3.0
1348,9600000.0,"Sector 108, Gurgaon, Sector 108, Gurgaon, Delhi NCR",1415.0,2.0,2.0
1349,13500000.0,"Sector 108, Gurgaon, Sector 108, Gurgaon, Delhi NCR",2003.0,3.0,3.0
1350,8000000.0,"Sector 109, Gurgaon, Delhi NCR",1457.0,3.0,2.0
1351,10500000.0,"Sector 109, Gurgaon, Delhi NCR",1785.0,3.0,3.0
1352,14000000.0,"Sector 109, Gurgaon, Delhi NCR",2050.0,3.0,3.0
1353,11500000.0,"Sector 109, Gurgaon, Delhi NCR",2000.0,3.0,3.0
1354,9960000.0,"Sector 109, Gurgaon, Dwarka Expressway, Gurgaon, Delhi NCR",1880.0,3.0,3.0
1355,11900000.0,"Sector 109, Gurgaon, Sector 109 Block T, Gurgaon, Delhi NCR",1750.0,3.0,3.0
1356,6500000.0,"Sector 10A, Gurgaon, Delhi NCR",1250.0,2.0,2.0
1357,8000000.0,"Sector 10A, Gurgaon, Delhi NCR",1600.0,3.0,2.0
1358,8500000.0,"Sector 10A, Gurgaon, Delhi NCR",1785.0,3.0,2.0
1359,2800000.0,"Sector 11 Sohna, Gurgaon, Delhi NCR",585.0,2.0,2.0
1360,9000000.0,"Sector 11 Vasundhara, Ghaziabad, Delhi NCR",1365.0,3.0,2.0
1361,7500000.0,"Sector 11 Vasundhara, Ghaziabad, Delhi NCR",1375.0,2.0,2.0
1362,8500000.0,"Sector 11, Faridabad, Delhi NCR",1600.0,3.0,2.0
1363,6000000.0,"Sector 11, Faridabad, Delhi NCR",1250.0,3.0,2.0
1364,6000000.0,"Sector 11, Faridabad, Delhi NCR",1350.0,3.0,2.0
1365,9500000.0,"Sector 11, Faridabad, Delhi NCR",1944.0,3.0,3.0
1366,6500000.0,"Sector 11, Faridabad, Delhi NCR",1300.0,3.0,2.0
1367,7800000.0,"Sector 110, Noida, Delhi NCR",1465.0,3.0,3.0
1368,7200000.0,"Sector 110, Noida, Sector 110, Noida, Delhi NCR",1528.0,3.0,3.0
1369,6800000.0,"Sector 110, Noida, Sector 110, Noida, Delhi NCR",1435.0,2.0,2.0
1370,10500000.0,"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",1615.0,3.0,3.0
1371,16000000.0,"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",2428.0,4.0,5.0
1372,12500000.0,"Sector 110A, Gurgaon, Delhi NCR",1615.0,3.0,3.0
1373,17000000.0,"Sector 111, Gurgaon, Delhi NCR",1780.0,3.0,3.0
1374,30000000.0,"Sector 112, Gurgaon, Delhi NCR",3685.0,3.0,3.0
1375,15000000.0,"Sector 112, Gurgaon, Delhi NCR",1580.0,2.0,2.0
1376,42000000.0,"Sector 112, Gurgaon, Delhi NCR",4600.0,4.0,5.0
1377,2720000.0,"Sector 117, Noida, Delhi NCR",600.0,2.0,2.0
1378,4480000.0,"Sector 117, Noida, Delhi NCR",990.0,3.0,3.0
1379,6200000.0,"Sector 118, Noida, Delhi NCR",1255.0,3.0,2.0
1380,5700000.0,"Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
1381,7000000.0,"Sector 118, Noida, Delhi NCR",1425.0,3.0,3.0
1382,6100000.0,"Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
1383,5700000.0,"Sector 118, Noida, Delhi NCR",1260.0,2.0,2.0
1384,6150000.0,"Sector 118, Noida, Delhi NCR",1260.0,3.0,2.0
1385,5100000.0,"Sector 118, Noida, Delhi NCR",1095.0,2.0,2.0
1386,6200000.0,"Sector 118, Noida, Delhi NCR",1260.0,2.0,2.0
1387,6000000.0,"Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
1388,7509999.999999999,"Sector 118, Noida, Delhi NCR",1650.0,3.0,3.0
1389,5900000.0,"Sector 118, Noida, Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
1390,5950000.0,"Sector 118, Noida, Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
1391,8500000.0,"Sector 119, Noida, Delhi NCR",1625.0,3.0,2.0
1392,7000000.0,"Sector 119, Noida, Delhi NCR",1372.0,3.0,3.0
1393,6300000.0,"Sector 119, Noida, Delhi NCR",1246.0,2.0,2.0
1394,7000000.0,"Sector 119, Noida, Delhi NCR",1365.0,3.0,2.0
1395,6500000.0,"Sector 119, Noida, Delhi NCR",1246.0,2.0,2.0
1396,6500000.0,"Sector 119, Noida, Delhi NCR",1296.0,2.0,3.0
1397,7400000.0,"Sector 119, Noida, Delhi NCR",1420.0,2.0,2.0
1398,8500000.0,"Sector 119, Noida, Sector 119, Noida, Delhi NCR",1775.0,3.0,3.0
1399,7500000.0,"Sector 119, Noida, Sector 119, Noida, Delhi NCR",1515.0,3.0,3.0
1400,8000000.0,"Sector 119, Noida, Sector 119, Noida, Delhi NCR",1625.0,3.0,2.0
1401,2600000.0,"Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",700.0,2.0,2.0
1402,3200000.0,"Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",850.0,2.0,2.0
1403,7000000.0,"Sector 12, Greater Noida, Delhi NCR",1390.0,3.0,2.0
1404,15000000.0,"Sector 12, Gurgaon, Delhi NCR",2400.0,4.0,5.0
1405,7200000.0,"Sector 120, Noida, Delhi NCR",1550.0,3.0,3.0
1406,5000000.0,"Sector 120, Noida, Delhi NCR",1077.0,2.0,2.0
1407,8000000.0,"Sector 120, Noida, Delhi NCR",1578.0,3.0,2.0
1408,7000000.0,"Sector 120, Noida, Delhi NCR",1315.0,2.0,2.0
1409,5100000.0,"Sector 120, Noida, Delhi NCR",1075.0,2.0,2.0
1410,6500000.0,"Sector 120, Noida, Delhi NCR",1325.0,3.0,2.0
1411,6200000.0,"Sector 120, Noida, Delhi NCR",1325.0,3.0,2.0
1412,5000000.0,"Sector 120, Noida, Delhi NCR",950.0,2.0,2.0
1413,5400000.0,"Sector 120, Noida, Sector 120, Noida, Delhi NCR",1135.0,2.0,2.0
1414,8500000.0,"Sector 120, Noida, Sector 120, Noida, Delhi NCR",1670.0,3.0,3.0
1415,5000000.0,"Sector 121, Noida, Delhi NCR",1100.0,2.0,2.0
1416,5000000.0,"Sector 121, Noida, Delhi NCR",945.0,2.0,2.0
1417,7000000.0,"Sector 128, Noida, Delhi NCR",1350.0,2.0,2.0
1418,18500000.0,"Sector 128, Noida, Delhi NCR",2627.0,3.0,3.0
1419,7500000.0,"Sector 128, Noida, Delhi NCR",1240.0,2.0,3.0
1420,5800000.0,"Sector 129, Noida, Delhi NCR",1270.0,3.0,3.0
1421,6000000.0,"Sector 129, Noida, Delhi NCR",1536.0,3.0,3.0
1422,12000000.0,"Sector 13 Rohini, New Delhi - Rohini, Delhi NCR",900.0,2.0,2.0
1423,6500000.0,"Sector 13, Gurgaon, Delhi NCR",1250.0,2.0,2.0
1424,5300000.0,"Sector 134, Noida, Delhi NCR",1365.0,3.0,3.0
1425,8000000.0,"Sector 135, Noida, Delhi NCR",1655.0,3.0,3.0
1426,5100000.0,"Sector 135, Noida, Sector 135, Noida, Delhi NCR",1075.0,2.0,2.0
1427,5000000.0,"Sector 135, Noida, Sector 135, Noida, Delhi NCR",1075.0,2.0,2.0
1428,3900000.0,"Sector 137, Noida, Delhi NCR",825.0,2.0,2.0
1429,9500000.0,"Sector 137, Noida, Delhi NCR",1758.0,3.0,3.0
1430,4000000.0,"Sector 137, Noida, Delhi NCR",890.0,2.0,2.0
1431,4500000.0,"Sector 137, Noida, Delhi NCR",960.0,2.0,2.0
1432,3500000.0,"Sector 137, Noida, Delhi NCR",825.0,2.0,2.0
1433,6500000.0,"Sector 137, Noida, Delhi NCR",1438.0,3.0,2.0
1434,7500000.0,"Sector 137, Noida, Delhi NCR",1660.0,3.0,2.0
1435,8070000.0,"Sector 137, Noida, Delhi NCR",1685.0,3.0,3.0
1436,5530000.0,"Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1437,6500000.0,"Sector 137, Noida, Delhi NCR",1592.0,3.0,3.0
1438,4100000.0,"Sector 137, Noida, Delhi NCR",890.0,2.0,2.0
1439,5200000.0,"Sector 137, Noida, Delhi NCR",1265.0,3.0,2.0
1440,4400000.0,"Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1441,5800000.0,"Sector 137, Noida, Delhi NCR",1110.0,2.0,2.0
1442,7059999.999999999,"Sector 137, Noida, Delhi NCR",1425.0,3.0,2.0
1443,4400000.0,"Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
1444,4100000.0,"Sector 137, Noida, Delhi NCR",925.0,2.0,2.0
1445,5500000.0,"Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1446,3400000.0,"Sector 137, Noida, Delhi NCR",825.0,2.0,2.0
1447,5100000.0,"Sector 137, Noida, Delhi NCR",1195.0,2.0,2.0
1448,6500000.0,"Sector 137, Noida, Delhi NCR",1410.0,3.0,2.0
1449,7000000.0,"Sector 137, Noida, Delhi NCR",1418.0,2.0,2.0
1450,8800000.0,"Sector 137, Noida, Delhi NCR",1595.0,3.0,3.0
1451,7700000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1685.0,3.0,4.0
1452,9000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1950.0,4.0,3.0
1453,5800000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1195.0,2.0,2.0
1454,4700000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
1455,4500000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",890.0,2.0,2.0
1456,7500000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1660.0,3.0,3.0
1457,5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1082.0,2.0,2.0
1458,5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1459,6000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1110.0,2.0,2.0
1460,8000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1685.0,3.0,4.0
1461,5000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
1462,4000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",890.0,2.0,2.0
1463,4800000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",973.0,2.0,2.0
1464,6200000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1202.0,2.0,2.0
1465,5100000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
1466,5400000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1285.0,3.0,2.0
1467,4300000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
1468,4000000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",920.0,2.0,2.0
1469,3750000.0,"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",825.0,2.0,2.0
1470,4500000.0,"Sector 14 Vasundhara, Ghaziabad, Delhi NCR",799.0,2.0,2.0
1471,11500000.0,"Sector 14, Gurgaon, Delhi NCR",1800.0,3.0,3.0
1472,4500000.0,"Sector 143 B, Noida, Delhi NCR",840.0,2.0,2.0
1473,6780000.0,"Sector 143 B, Noida, Delhi NCR",1255.0,3.0,2.0
1474,5200000.0,"Sector 143, Noida, Delhi NCR",1175.0,2.0,2.0
1475,6959999.999999999,"Sector 143, Noida, Delhi NCR",1340.0,3.0,3.0
1476,5300000.0,"Sector 143, Noida, Delhi NCR",1175.0,2.0,2.0
1477,7400000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,2.0
1478,4800000.0,"Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1479,7500000.0,"Sector 143, Noida, Delhi NCR",1675.0,3.0,4.0
1480,4500000.0,"Sector 143, Noida, Delhi NCR",850.0,2.0,2.0
1481,5000000.0,"Sector 143, Noida, Delhi NCR",950.0,2.0,2.0
1482,7920000.0,"Sector 143, Noida, Delhi NCR",1495.0,3.0,3.0
1483,6000000.0,"Sector 143, Noida, Delhi NCR",1350.0,2.0,2.0
1484,6500000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,2.0
1485,7500000.0,"Sector 143, Noida, Delhi NCR",1675.0,3.0,3.0
1486,5000000.0,"Sector 143, Noida, Delhi NCR",950.0,2.0,2.0
1487,6800000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,3.0
1488,5000000.0,"Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1489,4600000.0,"Sector 143, Noida, Delhi NCR",920.0,2.0,2.0
1490,9300000.0,"Sector 143, Noida, Sector 143 B, Noida, Delhi NCR",1695.0,3.0,3.0
1491,5150000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1234.0,2.0,2.0
1492,7500000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1700.0,3.0,4.0
1493,5200000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1234.0,2.0,2.0
1494,4600000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",990.0,2.0,2.0
1495,6500000.0,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1350.0,3.0,3.0
1496,6500000.0,"Sector 143A, Noida, Uttar Pradesh 201301, Sector 143, Noida, Delhi NCR",1150.0,2.0,2.0
1497,7400000.0,"Sector 143B, Noida, Uttar Pardes, Sector 143 B, Noida, Delhi NCR",1480.0,3.0,3.0
1498,7200000.0,"Sector 15 Part 1, Gurgaon, Delhi NCR",900.0,2.0,2.0
1499,14000000.0,"Sector 15 Part 2, Gurgaon, Delhi NCR",1570.0,3.0,3.0
1500,7590000.000000001,"Sector 150, Noida, Delhi NCR",1380.0,3.0,2.0
1501,11500000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1502,11500000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1503,10000000.0,"Sector 150, Noida, Delhi NCR",1750.0,3.0,3.0
1504,13000000.0,"Sector 150, Noida, Delhi NCR",2300.0,3.0,3.0
1505,35500000.0,"Sector 150, Noida, Sector 150, Noida, Delhi NCR",4600.0,6.0,3.0
1506,24800000.0,"Sector 150, Noida, Sector 150, Noida, Delhi NCR",3200.0,4.0,5.0
1507,3000000.0,"Sector 151, Noida, Sector 151, Noida, Delhi NCR",928.0,2.0,2.0
1508,5800000.0,"Sector 16 Rohini, New Delhi - Rohini, Delhi NCR",700.0,2.0,2.0
1509,10000000.0,"Sector 16 Vasundhara, Ghaziabad, Delhi NCR",1836.0,3.0,2.0
1510,12500000.0,"Sector 16, Faridabad, Delhi NCR",2250.0,3.0,3.0
1511,3700000.0,"Sector 16, Greater Noida, Delhi NCR",855.0,2.0,2.0
1512,4300000.0,"Sector 16, Greater Noida, Delhi NCR",1060.0,2.0,2.0
1513,5000000.0,"Sector 16, Greater Noida, Delhi NCR",1285.0,3.0,2.0
1514,5400000.0,"Sector 16, Greater Noida, Delhi NCR",1325.0,3.0,3.0
1515,4800000.0,"Sector 16, Greater Noida, Delhi NCR",1225.0,3.0,2.0
1516,4600000.0,"Sector 16, Greater Noida, Delhi NCR",1190.0,2.0,2.0
1517,3300000.0,"Sector 16, Greater Noida, Delhi NCR",855.0,2.0,2.0
1518,4540000.0,"Sector 16, Greater Noida, Delhi NCR",1105.0,2.0,2.0
1519,5000000.0,"Sector 16, Greater Noida, Delhi NCR",1190.0,2.0,2.0
1520,3500000.0,"Sector 16, Greater Noida, Delhi NCR",935.0,2.0,2.0
1521,6240000.0,"Sector 168, Noida, Delhi NCR",1415.0,3.0,3.0
1522,3950000.0,"Sector 168, Noida, Delhi NCR",890.0,2.0,2.0
1523,4000000.0,"Sector 168, Noida, Delhi NCR",988.0,2.0,2.0
1524,5880000.0,"Sector 168, Noida, Delhi NCR",1465.0,3.0,3.0
1525,7500000.0,"Sector 168, Noida, Delhi NCR",1625.0,3.0,3.0
1526,4200000.0,"Sector 168, Noida, Delhi NCR",959.0,2.0,2.0
1527,5500000.0,"Sector 168, Noida, Delhi NCR",1215.0,2.0,2.0
1528,6000000.0,"Sector 168, Noida, Delhi NCR",1205.0,2.0,2.0
1529,6490000.000000001,"Sector 168, Noida, Delhi NCR",1442.0,3.0,2.0
1530,3800000.0,"Sector 168, Noida, Delhi NCR",830.0,2.0,2.0
1531,7000000.0,"Sector 168, Noida, Delhi NCR",1528.0,3.0,3.0
1532,7000000.0,"Sector 168, Noida, Delhi NCR",1465.0,3.0,3.0
1533,5000000.0,"Sector 168, Noida, Sector 168, Noida, Delhi NCR",959.0,2.0,2.0
1534,10000000.0,"Sector 168, Noida, Sector 168, Noida, Delhi NCR",1914.0,3.0,4.0
1535,13899999.999999998,"Sector 16B Dwarka, New Delhi - Dwarka, Delhi NCR",1409.0,2.0,2.0
1536,13500000.0,"Sector 16B Dwarka, New Delhi - Dwarka, Delhi NCR",1300.0,2.0,2.0
1537,20000000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",2300.0,3.0,3.0
1538,8200000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",900.0,3.0,3.0
1539,10500000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",1100.0,2.0,2.0
1540,8500000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",960.0,2.0,2.0
1541,4200000.0,"Sector 19, Noida, Delhi NCR",950.0,3.0,2.0
1542,3500000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
1543,6900000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",1600.0,3.0,3.0
1544,3700000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1545,3500000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1546,3800000.0,"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1547,8500000.0,"Sector 2 Sohna, Gurgaon, Delhi NCR",1730.0,3.0,3.0
1548,4200000.0,"Sector 2 Vaishali, Ghaziabad, Delhi NCR",900.0,2.0,2.0
1549,4500000.0,"Sector 2, Faridabad, Delhi NCR",900.0,2.0,2.0
1550,3300000.0,"Sector 2, Greater Noida, Delhi NCR",855.0,2.0,2.0
1551,3300000.0,"Sector 2, Greater Noida, Delhi NCR",950.0,2.0,2.0
1552,2900000.0,"Sector 2, Greater Noida, Delhi NCR",835.0,2.0,2.0
1553,2900000.0,"Sector 2, Greater Noida, Delhi NCR",835.0,2.0,2.0
1554,5420000.0,"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2, Greater Noida, Delhi NCR",1425.0,3.0,2.0
1555,11000000.0,"Sector 21 Surya Vihar-, Gurgaon, Delhi NCR",1640.0,3.0,3.0
1556,8500000.0,"Sector 21, Faridabad, Delhi NCR",1500.0,3.0,3.0
1557,8200000.0,"Sector 21, Faridabad, Delhi NCR",1400.0,3.0,3.0
1558,8500000.0,"Sector 21, Noida, Delhi NCR",1300.0,3.0,2.0
1559,9500000.0,"Sector 21C, Faridabad, Delhi NCR",1800.0,3.0,3.0
1560,6500000.0,"Sector 21C, Faridabad, Delhi NCR",1200.0,3.0,2.0
1561,11100000.000000002,"Sector 21C, Faridabad, Delhi NCR",2150.0,3.0,3.0
1562,3990000.0,"Sector 21C, Faridabad, Delhi NCR",800.0,2.0,2.0
1563,6200000.0,"Sector 21C, Faridabad, Delhi NCR",1100.0,2.0,2.0
1564,40000000.0,"Sector 21C, Faridabad, Delhi NCR",8000.0,7.0,8.0
1565,19000000.0,"Sector 21C, Faridabad, Delhi NCR",3500.0,4.0,4.0
1566,9000000.0,"Sector 21D, Faridabad, Delhi NCR",1640.0,3.0,2.0
1567,7000000.0,"Sector 21D, Faridabad, Delhi NCR",1400.0,3.0,2.0
1568,9000000.0,"Sector 21D, Faridabad, Delhi NCR",1760.0,3.0,3.0
1569,8830000.0,"Sector 21D, Faridabad, Delhi NCR",1700.0,3.0,3.0
1570,8600000.0,"Sector 21D, Faridabad, Delhi NCR",1500.0,3.0,2.0
1571,6000000.0,"Sector 23 Rohini, New Delhi - Rohini, Delhi NCR",700.0,3.0,3.0
1572,22500000.0,"Sector 23 Rohini, New Delhi - Rohini, Delhi NCR",2600.0,4.0,3.0
1573,30000000.0,"Sector 23, Gurgaon, Delhi NCR",3600.0,6.0,8.0
1574,13500000.0,"Sector 23A, Gurgaon, Delhi NCR",1915.0,4.0,3.0
1575,7300000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",850.0,3.0,2.0
1576,9500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1000.0,3.0,2.0
1577,15000000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1450.0,4.0,3.0
1578,12100000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1100.0,3.0,2.0
1579,16500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1600.0,4.0,2.0
1580,12500000.0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1600.0,3.0,2.0
1581,6000000.0,"Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",862.0,3.0,4.0
1582,6500000.0,"Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",900.0,2.0,2.0
1583,15300000.0,"Sector 27, Greater Noida, Delhi NCR",2506.0,4.0,5.0
1584,49000000.0,"Sector 27, Greater Noida, Noida, Uttar Pradesh, Sector 27, Greater Noida, Delhi NCR",6168.0,5.0,5.0
1585,17500000.0,"Sector 28 Dwarka, New Delhi - Dwarka, Delhi NCR",1740.0,3.0,3.0
1586,4000000.0,"Sector 29, Faridabad, Delhi NCR",900.0,3.0,2.0
1587,10000000.0,"Sector 29, Faridabad, Delhi NCR",2250.0,3.0,3.0
1588,13000000.0,"Sector 29, Noida, Delhi NCR",1950.0,3.0,3.0
1589,5800000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
1590,3700000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",660.0,2.0,2.0
1591,5700000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
1592,4300000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",810.0,2.0,2.0
1593,4800000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
1594,5500000.0,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",990.0,3.0,2.0
1595,4500000.0,"Sector 3 Vaishali, Ghaziabad, Delhi NCR",750.0,3.0,2.0
